"id_municipio";"uf";"municipio";"longitude";"latitude"
3005;"PI";"Castelo do Piauí";-41.549865;-5.318693
3006;"PI";"Caxingó";-41.895476;-3.419044
3007;"PI";"Cocal";-41.554623;-3.472792
3008;"PI";"Cocal de Telha";-41.958668;-4.557098
3009;"PI";"Cocal dos Alves";-41.440197;-3.620471
3010;"PI";"Coivaras";-42.207951;-5.092242
3011;"PI";"Colônia do Gurguéia";-43.793999;-8.183697
3012;"PI";"Colônia do Piauí";-42.175555;-7.226512
3013;"PI";"Conceição do Canindé";-41.594193;-7.876378
3014;"PI";"Coronel José Dias";-42.523195;-8.813971
3015;"PI";"Corrente";-45.163348;-10.433349
3016;"PI";"Cristalândia do Piauí";-45.189262;-10.644311
3017;"PI";"Cristino Castro";-44.222972;-8.822731
3018;"PI";"Curimatá";-44.3002;-10.032608
3019;"PI";"Currais";-44.406194;-9.011755
3021;"PI";"Curral Novo do Piauí";-40.895704;-7.831302
3020;"PI";"Curralinhos";-42.837602;-5.608252
3022;"PI";"Demerval Lobão";-42.677583;-5.358752
3023;"PI";"Dirceu Arcoverde";-42.434792;-9.339386
3024;"PI";"Dom Expedito Lopes";-41.639632;-6.953319
3026;"PI";"Dom Inocêncio";-41.969733;-9.005158
3025;"PI";"Domingos Mourão";-41.268267;-4.249498
3027;"PI";"Elesbão Veloso";-42.135458;-6.199475
3028;"PI";"Eliseu Martins";-43.670481;-8.096286
3029;"PI";"Esperantina";-42.232422;-3.888631
3030;"PI";"Fartura do Piauí";-42.791176;-9.48342
3031;"PI";"Flores do Piauí";-42.918009;-7.787931
3032;"PI";"Floresta do Piauí";-41.788328;-7.466821
3033;"PI";"Floriano";-43.024136;-6.771821
3034;"PI";"Francinópolis";-42.259062;-6.393341
3035;"PI";"Francisco Ayres";-42.688149;-6.626064
3036;"PI";"Francisco Macedo";-40.787999;-7.331
3037;"PI";"Francisco Santos";-41.128789;-6.994914
3038;"PI";"Fronteiras";-40.614601;-7.081727
3039;"PI";"Geminiano";-41.340879;-7.154759
3040;"PI";"Gilbués";-45.342267;-9.830008
3041;"PI";"Guadalupe";-43.559441;-6.782848
3042;"PI";"Guaribas";-43.694341;-9.386465
3043;"PI";"Hugo Napoleão";-42.559755;-5.988597
3044;"PI";"Ilha Grande";-41.81858;-2.857737
3045;"PI";"Inhuma";-41.704127;-6.665001
3046;"PI";"Ipiranga do Piauí";-41.738086;-6.824215
3047;"PI";"Isaías Coelho";-41.673495;-7.735968
3048;"PI";"Itainópolis";-41.468713;-7.443357
3049;"PI";"Itaueira";-43.0249;-7.59989
3050;"PI";"Jacobina do Piauí";-41.207506;-7.930634
3051;"PI";"Jaicós";-41.137126;-7.362286
3052;"PI";"Jardim do Mulato";-42.629999;-6.099
3053;"PI";"Jatobá do Piauí";-41.816965;-4.770254
3054;"PI";"Jerumenha";-43.503319;-7.09128
3056;"PI";"Joaquim Pires";-42.186462;-3.501636
3057;"PI";"Joca Marques";-42.425517;-3.480399
3058;"PI";"José de Freitas";-42.574586;-4.751458
3055;"PI";"João Costa";-42.426379;-8.50736
3059;"PI";"Juazeiro do Piauí";-41.697561;-5.174589
3061;"PI";"Jurema";-43.133676;-9.219924
3060;"PI";"Júlio Borges";-44.238142;-10.32253
3062;"PI";"Lagoa Alegre";-42.630876;-4.515394
3063;"PI";"Lagoa de São Francisco";-41.596883;-4.385053
3064;"PI";"Lagoa do Barro do Piauí";-41.5342;-8.476734
3065;"PI";"Lagoa do Piauí";-42.643659;-5.418639
3066;"PI";"Lagoa do Sítio";-41.565304;-6.507664
3067;"PI";"Lagoinha do Piauí";-42.622325;-5.830742
3068;"PI";"Landri Sales";-43.936418;-7.259218
3070;"PI";"Luzilândia";-42.371757;-3.468296
3069;"PI";"Luís Correia";-41.664142;-2.88438
3071;"PI";"Madeiro";-42.498072;-3.486245
3072;"PI";"Manoel Emídio";-43.87549;-8.01234
3073;"PI";"Marcolândia";-40.660179;-7.441691
3074;"PI";"Marcos Parente";-43.892602;-7.115649
3075;"PI";"Massapê do Piauí";-41.110323;-7.474687
3076;"PI";"Matias Olímpio";-42.550654;-3.714917
3077;"PI";"Miguel Alves";-42.896301;-4.168575
3078;"PI";"Miguel Leão";-42.743594;-5.68077
3079;"PI";"Milton Brandão";-41.417343;-4.682946
3080;"PI";"Monsenhor Gil";-42.607493;-5.561999
3081;"PI";"Monsenhor Hipólito";-41.026003;-6.992754
3082;"PI";"Monte Alegre do Piauí";-45.303735;-9.753638
3083;"PI";"Morro Cabeça no Tempo";-43.907246;-9.718905
3084;"PI";"Morro do Chapéu do Piauí";-42.302442;-3.733374
3085;"PI";"Murici dos Portelas";-42.094;-3.319
3086;"PI";"Nazaré do Piauí";-42.677316;-6.970235
5676;"PI";"Nazária";-42.811532;-5.352268
3087;"PI";"Nossa Senhora de Nazaré";-42.172954;-4.630188
3088;"PI";"Nossa Senhora dos Remédios";-42.618408;-3.975744
3089;"PI";"Nova Santa Rita";-42.047127;-8.097073
3090;"PI";"Novo Oriente do Piauí";-41.926124;-6.44901
3091;"PI";"Novo Santo Antônio";-41.932533;-5.287487
3092;"PI";"Oeiras";-42.128298;-7.019153
3093;"PI";"Olho d`Água do Piauí";-42.559392;-5.841246
3094;"PI";"Padre Marcos";-40.899665;-7.351011
3095;"PI";"Paes Landim";-42.247444;-7.773745
3096;"PI";"Pajeú do Piauí";-42.82481;-7.855085
3097;"PI";"Palmeira do Piauí";-44.246618;-8.730761
3098;"PI";"Palmeirais";-43.056021;-5.970864
3099;"PI";"Paquetá";-41.700031;-7.103031
3100;"PI";"Parnaguá";-44.630018;-10.216642
3101;"PI";"Parnaíba";-41.775388;-2.905847
3102;"PI";"Passagem Franca do Piauí";-42.44363;-5.860365
3103;"PI";"Patos do Piauí";-41.240817;-7.67231
5625;"PI";"Pau D`Arco do Piauí";-42.390809;-5.260721
3104;"PI";"Paulistana";-41.143072;-8.134357
3105;"PI";"Pavussu";-43.228438;-7.96059
3106;"PI";"Pedro II";-41.448184;-4.425845
3107;"PI";"Pedro Laurentino";-42.284744;-8.068068
3108;"PI";"Picos";-41.467003;-7.077213
3109;"PI";"Pimenteiras";-41.411273;-6.238391
3110;"PI";"Pio IX";-40.608301;-6.830017
3111;"PI";"Piracuruca";-41.708779;-3.93335
3112;"PI";"Piripiri";-41.771569;-4.271574
3113;"PI";"Porto";-42.69982;-3.888154
3114;"PI";"Porto Alegre do Piauí";-44.183668;-6.964228
3115;"PI";"Prata do Piauí";-42.204644;-5.672653
3116;"PI";"Queimada Nova";-41.410614;-8.570637
3117;"PI";"Redenção do Gurguéia";-44.581145;-9.479368
3118;"PI";"Regeneração";-42.684193;-6.23115
3119;"PI";"Riacho Frio";-44.950326;-10.124378
3120;"PI";"Ribeira do Piauí";-42.712778;-7.690278
3121;"PI";"Ribeiro Gonçalves";-45.244737;-7.556505
3122;"PI";"Rio Grande do Piauí";-43.136886;-7.780291
3123;"PI";"Santa Cruz do Piauí";-41.760932;-7.178499
3124;"PI";"Santa Cruz dos Milagres";-41.950644;-5.805808
3125;"PI";"Santa Filomena";-45.911607;-9.112278
3126;"PI";"Santa Luz";-44.129567;-8.948795
3128;"PI";"Santa Rosa do Piauí";-42.281375;-6.79581
3127;"PI";"Santana do Piauí";-41.517767;-6.946961
3129;"PI";"Santo Antônio de Lisboa";-41.225202;-6.986762
3130;"PI";"Santo Antônio dos Milagres";-42.712322;-6.046473
3131;"PI";"Santo Inácio do Piauí";-41.906252;-7.42072
3155;"PI";"Sebastião Barros";-44.833718;-10.816978
3156;"PI";"Sebastião Leal";-44.059982;-7.568029
3157;"PI";"Sigefredo Pacheco";-41.731123;-4.916647
3159;"PI";"Simplício Mendes";-41.907533;-7.852944
3158;"PI";"Simões";-40.813731;-7.591095
3160;"PI";"Socorro do Piauí";-42.492179;-7.86773
3161;"PI";"Sussuapara";-41.376699;-7.036868
3132;"PI";"São Braz do Piauí";-43.007646;-9.057967
3134;"PI";"São Francisco de Assis do Piauí";-41.681028;-8.239207
3135;"PI";"São Francisco do Piauí";-42.54101;-7.246299
3133;"PI";"São Félix do Piauí";-42.117179;-5.934853
3136;"PI";"São Gonçalo do Gurguéia";-45.309219;-10.03195
3137;"PI";"São Gonçalo do Piauí";-42.709537;-5.993934
3144;"PI";"São José do Divino";-41.830793;-3.814114
3145;"PI";"São José do Peixe";-42.567162;-7.485535
3146;"PI";"São José do Piauí";-41.47311;-6.87194
3138;"PI";"São João da Canabrava";-41.341483;-6.812029
3139;"PI";"São João da Fronteira";-41.256921;-3.954975
3140;"PI";"São João da Serra";-41.892309;-5.510805
3141;"PI";"São João da Varjota";-41.888912;-6.940817
3142;"PI";"São João do Arraial";-42.44586;-3.818597
3143;"PI";"São João do Piauí";-42.255898;-8.354661
3147;"PI";"São Julião";-40.824638;-7.083906
3148;"PI";"São Lourenço do Piauí";-42.549552;-9.164633
3149;"PI";"São Luis do Piauí";-41.317454;-6.819363
3150;"PI";"São Miguel da Baixa Grande";-42.193423;-5.856457
3151;"PI";"São Miguel do Fidalgo";-42.367591;-7.597133
3152;"PI";"São Miguel do Tapuio";-41.316451;-5.497291
3153;"PI";"São Pedro do Piauí";-42.719211;-5.92078
3154;"PI";"São Raimundo Nonato";-42.698659;-9.012412
3162;"PI";"Tamboril do Piauí";-42.921107;-8.409369
3163;"PI";"Tanque do Piauí";-42.279515;-6.597869
3164;"PI";"Teresina";-42.803364;-5.091944
3165;"PI";"União";-42.858285;-4.585709
3166;"PI";"Uruçuí";-44.557683;-7.239439
3167;"PI";"Valença do Piauí";-41.737498;-6.403013
3170;"PI";"Vera Mendes";-41.467336;-7.597481
3171;"PI";"Vila Nova do Piauí";-40.934514;-7.132718
3168;"PI";"Várzea Branca";-42.969221;-9.238003
3169;"PI";"Várzea Grande";-42.247973;-6.548993
3172;"PI";"Wall Ferraz";-41.905037;-7.231511
2954;"PI";"Água Branca";-42.636961;-5.888564
3173;"PR";"Abatiá";-50.313281;-23.304863
3174;"PR";"Adrianópolis";-48.992164;-24.660607
3175;"PR";"Agudos do Sul";-49.334293;-25.9899
3176;"PR";"Almirante Tamandaré";-49.303733;-25.318819
3177;"PR";"Altamira do Paraná";-52.712829;-24.798293
3179;"PR";"Alto Paraná";-52.318893;-23.131247
3567;"PR";"Alto Paraíso";-53.728537;-23.508137
3180;"PR";"Alto Piquiri";-53.440045;-24.022427
3178;"PR";"Altônia";-53.895809;-23.875916
3181;"PR";"Alvorada do Sul";-51.229709;-22.781282
3182;"PR";"Amaporã";-52.786597;-23.094272
3183;"PR";"Ampére";-53.46864;-25.916791
3184;"PR";"Anahy";-53.133235;-24.644865
3185;"PR";"Andirá";-50.230359;-23.053267
3187;"PR";"Antonina";-48.719113;-25.438597
3188;"PR";"Antônio Olinto";-50.197183;-25.98038
3189;"PR";"Apucarana";-51.463486;-23.549961
3190;"PR";"Arapongas";-51.42592;-23.415296
3191;"PR";"Arapoti";-49.828453;-24.154798
3192;"PR";"Arapuã";-51.785637;-24.313181
3193;"PR";"Araruna";-52.502101;-23.9315
3194;"PR";"Araucária";-49.404748;-25.585939
3195;"PR";"Ariranha do Ivaí";-51.583935;-24.385708
3196;"PR";"Assaí";-50.845925;-23.369679
3197;"PR";"Assis Chateaubriand";-53.521327;-24.416826
3198;"PR";"Astorga";-51.666777;-23.231827
3199;"PR";"Atalaia";-52.055096;-23.151721
3200;"PR";"Balsa Nova";-49.629079;-25.58037
3201;"PR";"Bandeirantes";-50.370407;-23.107788
3202;"PR";"Barbosa Ferraz";-52.003963;-24.033382
3204;"PR";"Barra do Jacaré";-50.184162;-23.116041
3203;"PR";"Barracão";-53.632385;-26.25023
3205;"PR";"Bela Vista da Caroba";-53.672505;-25.884179
3206;"PR";"Bela Vista do Paraíso";-51.192657;-22.993653
3207;"PR";"Bituruna";-51.551792;-26.160746
3208;"PR";"Boa Esperança";-52.78756;-24.246738
3209;"PR";"Boa Esperança do Iguaçu";-53.210818;-25.632435
3210;"PR";"Boa Ventura de São Roque";-51.627612;-24.868797
3211;"PR";"Boa Vista da Aparecida";-53.411694;-25.430755
3212;"PR";"Bocaiúva do Sul";-49.114131;-25.206591
3213;"PR";"Bom Jesus do Sul";-53.595493;-26.195802
3214;"PR";"Bom Sucesso";-51.767056;-23.706313
3215;"PR";"Bom Sucesso do Sul";-52.835297;-26.073113
3216;"PR";"Borrazópolis";-51.587507;-23.936607
3217;"PR";"Braganey";-53.121787;-24.81734
3218;"PR";"Brasilândia do Sul";-53.527527;-24.197762
3219;"PR";"Cafeara";-51.714195;-22.78905
3220;"PR";"Cafelândia";-53.320705;-24.618862
3221;"PR";"Cafezal do Sul";-53.512418;-23.900508
3222;"PR";"Califórnia";-51.357367;-23.656587
3223;"PR";"Cambará";-50.075281;-23.042273
3225;"PR";"Cambira";-51.579152;-23.589018
3224;"PR";"Cambé";-51.279832;-23.276575
3228;"PR";"Campina Grande do Sul";-49.055096;-25.30439
3226;"PR";"Campina da Lagoa";-52.79759;-24.589323
3227;"PR";"Campina do Simão";-51.82371;-25.080171
3229;"PR";"Campo Bonito";-52.993933;-25.029445
3231;"PR";"Campo Largo";-49.529026;-25.452535
3232;"PR";"Campo Magro";-49.450092;-25.368685
3233;"PR";"Campo Mourão";-52.37802;-24.046329
3230;"PR";"Campo do Tenente";-49.684364;-25.980014
3235;"PR";"Candói";-52.040876;-25.575847
3236;"PR";"Cantagalo";-52.119818;-25.373359
3237;"PR";"Capanema";-53.805508;-25.669099
3238;"PR";"Capitão Leônidas Marques";-53.611238;-25.481645
3239;"PR";"Carambeí";-50.098624;-24.915237
3240;"PR";"Carlópolis";-49.723486;-23.426897
3241;"PR";"Cascavel";-53.459005;-24.957301
3242;"PR";"Castro";-50.010767;-24.789086
3243;"PR";"Catanduvas";-53.154826;-25.204356
3244;"PR";"Centenário do Sul";-51.597268;-22.818764
3245;"PR";"Cerro Azul";-49.253626;-24.822128
3247;"PR";"Chopinzinho";-52.517293;-25.851546
3248;"PR";"Cianorte";-52.605444;-23.659859
3249;"PR";"Cidade Gaúcha";-52.943575;-23.377186
3250;"PR";"Clevelândia";-52.350794;-26.404288
3251;"PR";"Colombo";-49.22616;-25.292487
3252;"PR";"Colorado";-51.974301;-22.837422
3253;"PR";"Congonhinhas";-50.556872;-23.54931
3254;"PR";"Conselheiro Mairinck";-50.170803;-23.626382
3255;"PR";"Contenda";-49.535044;-25.678811
3256;"PR";"Corbélia";-53.300576;-24.797122
3257;"PR";"Cornélio Procópio";-50.64977;-23.182911
3258;"PR";"Coronel Domingos Soares";-52.03565;-26.227684
3259;"PR";"Coronel Vivida";-52.564054;-25.976686
3260;"PR";"Corumbataí do Sul";-52.11766;-24.100956
3264;"PR";"Cruz Machado";-51.342965;-26.01664
3261;"PR";"Cruzeiro do Iguaçu";-53.128484;-25.619214
3262;"PR";"Cruzeiro do Oeste";-53.077442;-23.779943
3263;"PR";"Cruzeiro do Sul";-52.16221;-22.96244
3265;"PR";"Cruzmaltina";-51.456331;-24.013218
3266;"PR";"Curitiba";-49.264622;-25.419547
3267;"PR";"Curiúva";-50.457638;-24.036168
3234;"PR";"Cândido de Abreu";-51.33719;-24.564895
3246;"PR";"Céu Azul";-53.841473;-25.148876
3268;"PR";"Diamante d`Oeste";-54.105157;-24.941858
3269;"PR";"Diamante do Norte";-52.861662;-22.654967
3270;"PR";"Diamante do Sul";-52.676782;-25.035007
3271;"PR";"Dois Vizinhos";-53.057016;-25.740694
3272;"PR";"Douradina";-53.291794;-23.38072
3273;"PR";"Doutor Camargo";-52.21781;-23.558152
3274;"PR";"Doutor Ulysses";-49.421931;-24.566546
3276;"PR";"Engenheiro Beltrão";-52.265877;-23.797028
3277;"PR";"Entre Rios do Oeste";-54.238507;-24.70421
3275;"PR";"Enéas Marques";-53.16586;-25.944525
3278;"PR";"Esperança Nova";-53.810979;-23.723782
3279;"PR";"Espigão Alto do Iguaçu";-52.834798;-25.421635
3280;"PR";"Farol";-52.621693;-24.095842
3281;"PR";"Faxinal";-51.322665;-24.007671
3282;"PR";"Fazenda Rio Grande";-49.30731;-25.662354
3284;"PR";"Fernandes Pinheiro";-50.545601;-25.410742
3285;"PR";"Figueira";-50.403068;-23.845542
3287;"PR";"Flor da Serra do Sul";-53.309213;-26.252326
3286;"PR";"Floraí";-52.302885;-23.317808
3288;"PR";"Floresta";-52.080656;-23.603054
3289;"PR";"Florestópolis";-51.388157;-22.862263
3290;"PR";"Flórida";-51.954559;-23.084703
3291;"PR";"Formosa do Oeste";-53.311378;-24.295097
3292;"PR";"Foz do Iguaçu";-54.582689;-25.542748
3293;"PR";"Foz do Jordão";-52.118829;-25.737094
3294;"PR";"Francisco Alves";-53.846124;-24.066725
3295;"PR";"Francisco Beltrão";-53.053466;-26.081677
3283;"PR";"Fênix";-51.980522;-23.913547
3296;"PR";"General Carneiro";-51.317224;-26.424974
3297;"PR";"Godoy Moreira";-51.924636;-24.17298
3298;"PR";"Goioerê";-53.024842;-24.183481
3299;"PR";"Goioxim";-51.991091;-25.192652
3300;"PR";"Grandes Rios";-51.509378;-24.146606
3302;"PR";"Guairaçá";-52.690625;-22.931978
3303;"PR";"Guamiranga";-50.802109;-25.191167
3304;"PR";"Guapirama";-50.040699;-23.52035
3305;"PR";"Guaporema";-52.778605;-23.340218
3306;"PR";"Guaraci";-51.650406;-22.969426
3307;"PR";"Guaraniaçu";-52.875531;-25.096822
3308;"PR";"Guarapuava";-51.462317;-25.390237
3309;"PR";"Guaraqueçaba";-48.320426;-25.307056
3310;"PR";"Guaratuba";-48.575223;-25.881672
3301;"PR";"Guaíra";-54.257327;-24.085005
3311;"PR";"Honório Serpa";-52.384839;-26.139021
3312;"PR";"Ibaiti";-50.193208;-23.847822
3313;"PR";"Ibema";-53.014616;-25.111335
3314;"PR";"Ibiporã";-51.052243;-23.265941
3315;"PR";"Icaraíma";-53.614979;-23.394354
3316;"PR";"Iguaraçu";-51.825552;-23.194896
3317;"PR";"Iguatu";-53.082724;-24.715277
3318;"PR";"Imbaú";-50.753269;-24.44801
3319;"PR";"Imbituva";-50.598856;-25.228538
3321;"PR";"Inajá";-52.199499;-22.750929
3322;"PR";"Indianópolis";-52.698865;-23.476234
3320;"PR";"Inácio Martins";-51.076925;-25.570395
3323;"PR";"Ipiranga";-50.579378;-25.023769
3324;"PR";"Iporã";-53.706031;-24.008349
3325;"PR";"Iracema do Oeste";-53.35279;-24.426155
3326;"PR";"Irati";-50.649287;-25.469663
3327;"PR";"Iretama";-52.101161;-24.42529
3328;"PR";"Itaguajé";-51.967351;-22.618282
3329;"PR";"Itaipulândia";-54.300102;-25.136623
3330;"PR";"Itambaracá";-50.409654;-23.018113
3331;"PR";"Itambé";-51.991236;-23.660056
3332;"PR";"Itapejara d`Oeste";-52.813823;-25.96203
3333;"PR";"Itaperuçu";-49.345427;-25.21926
3334;"PR";"Itaúna do Sul";-52.887395;-22.728942
3336;"PR";"Ivaiporã";-51.675426;-24.248533
3338;"PR";"Ivatuba";-52.220272;-23.618722
3337;"PR";"Ivaté";-53.368705;-23.407206
3335;"PR";"Ivaí";-50.857041;-25.006734
3339;"PR";"Jaboti";-50.072904;-23.743502
3340;"PR";"Jacarezinho";-49.973889;-23.159115
3341;"PR";"Jaguapitã";-51.534195;-23.110388
3342;"PR";"Jaguariaíva";-49.706642;-24.24389
3343;"PR";"Jandaia do Sul";-51.644819;-23.601089
3344;"PR";"Janiópolis";-52.77836;-24.140124
3345;"PR";"Japira";-50.142211;-23.814227
3346;"PR";"Japurá";-52.55572;-23.469273
3347;"PR";"Jardim Alegre";-51.690197;-24.180913
3348;"PR";"Jardim Olinda";-52.050298;-22.552255
3349;"PR";"Jataizinho";-50.977748;-23.257815
3350;"PR";"Jesuítas";-53.38492;-24.383918
3351;"PR";"Joaquim Távora";-49.908998;-23.498654
3352;"PR";"Jundiaí do Sul";-50.249579;-23.435671
3353;"PR";"Juranda";-52.841344;-24.420866
3354;"PR";"Jussara";-52.46931;-23.621931
3355;"PR";"Kaloré";-51.668709;-23.818835
3356;"PR";"Lapa";-49.716777;-25.76709
3357;"PR";"Laranjal";-52.470041;-24.886153
3358;"PR";"Laranjeiras do Sul";-52.410854;-25.407672
3359;"PR";"Leópolis";-50.751085;-23.081781
3360;"PR";"Lidianópolis";-51.650629;-24.10997
3361;"PR";"Lindoeste";-53.573298;-25.259616
3362;"PR";"Loanda";-53.136216;-22.923194
3363;"PR";"Lobato";-51.952419;-23.005782
3364;"PR";"Londrina";-51.1691;-23.303975
3365;"PR";"Luiziana";-52.269022;-24.285284
3366;"PR";"Lunardelli";-51.736783;-24.082055
3367;"PR";"Lupionópolis";-51.660085;-22.754987
3368;"PR";"Mallet";-50.817346;-25.880588
3369;"PR";"Mamborê";-52.527119;-24.316951
3371;"PR";"Mandaguari";-51.671027;-23.54459
3370;"PR";"Mandaguaçu";-52.094369;-23.345766
3372;"PR";"Mandirituba";-49.328225;-25.777036
3373;"PR";"Manfrinópolis";-53.315257;-26.147968
3374;"PR";"Mangueirinha";-52.174275;-25.942102
3375;"PR";"Manoel Ribas";-51.665822;-24.514363
3376;"PR";"Marechal Cândido Rondon";-54.056115;-24.557891
3377;"PR";"Maria Helena";-53.205333;-23.615754
3378;"PR";"Marialva";-51.792802;-23.484316
3380;"PR";"Marilena";-53.040239;-22.733552
3381;"PR";"Mariluz";-53.143242;-24.008888
3379;"PR";"Marilândia do Sul";-51.313737;-23.742534
3382;"PR";"Maringá";-51.933298;-23.420545
3384;"PR";"Maripá";-53.828641;-24.419978
3383;"PR";"Mariópolis";-52.549736;-26.351072
3385;"PR";"Marmeleiro";-53.026741;-26.1472
3386;"PR";"Marquinho";-52.249676;-25.112
3387;"PR";"Marumbi";-51.640374;-23.705764
3388;"PR";"Matelândia";-53.993492;-25.249571
3389;"PR";"Matinhos";-48.549012;-25.823655
3390;"PR";"Mato Rico";-52.14544;-24.699538
3391;"PR";"Mauá da Serra";-51.227732;-23.898761
3392;"PR";"Medianeira";-54.094308;-25.297665
3393;"PR";"Mercedes";-54.161826;-24.453791
3394;"PR";"Mirador";-52.776081;-23.254951
3395;"PR";"Miraselva";-51.484606;-22.965663
3396;"PR";"Missal";-54.247664;-25.091855
3397;"PR";"Moreira Sales";-53.00564;-24.052657
3398;"PR";"Morretes";-48.834533;-25.474365
3399;"PR";"Munhoz de Melo";-51.773162;-23.14601
3400;"PR";"Nossa Senhora das Graças";-51.797764;-22.912926
3401;"PR";"Nova Aliança do Ivaí";-52.603244;-23.176271
3402;"PR";"Nova América da Colina";-50.716821;-23.330772
3403;"PR";"Nova Aurora";-53.257449;-24.528859
3404;"PR";"Nova Cantu";-52.566078;-24.672324
3405;"PR";"Nova Esperança";-52.203139;-23.18202
3406;"PR";"Nova Esperança do Sudoeste";-53.26524;-25.90607
3407;"PR";"Nova Fátima";-50.566507;-23.432447
3408;"PR";"Nova Laranjeiras";-52.544682;-25.305376
3409;"PR";"Nova Londrina";-52.98677;-22.763931
3410;"PR";"Nova Olímpia";-53.089799;-23.470252
3411;"PR";"Nova Prata do Iguaçu";-53.346862;-25.630908
3412;"PR";"Nova Santa Bárbara";-50.759798;-23.586534
3413;"PR";"Nova Santa Rosa";-53.955249;-24.469293
3414;"PR";"Nova Tebas";-51.945357;-24.437958
3415;"PR";"Novo Itacolomi";-51.50789;-23.76308
3416;"PR";"Ortigueira";-50.918508;-24.205811
3417;"PR";"Ourizona";-52.19638;-23.405342
3418;"PR";"Ouro Verde do Oeste";-53.904303;-24.793258
3419;"PR";"Paiçandu";-52.046013;-23.455534
3420;"PR";"Palmas";-51.988812;-26.483868
3421;"PR";"Palmeira";-50.007027;-25.425716
3422;"PR";"Palmital";-52.202854;-24.885301
3423;"PR";"Palotina";-53.840422;-24.286784
3425;"PR";"Paranacity";-52.154946;-22.929713
3426;"PR";"Paranaguá";-48.522528;-25.516078
3427;"PR";"Paranapoema";-52.09052;-22.64124
3428;"PR";"Paranavaí";-52.461724;-23.08165
3424;"PR";"Paraíso do Norte";-52.605429;-23.28242
3429;"PR";"Pato Bragado";-54.228115;-24.624625
3430;"PR";"Pato Branco";-52.67063;-26.229237
3431;"PR";"Paula Freitas";-50.930983;-26.210513
3432;"PR";"Paulo Frontin";-50.830423;-26.046565
3433;"PR";"Peabiru";-52.343107;-23.914013
3434;"PR";"Perobal";-53.409838;-23.894861
3438;"PR";"Pinhais";-49.19267;-25.442949
3440;"PR";"Pinhal de São Bento";-53.481998;-26.032422
3439;"PR";"Pinhalão";-50.053571;-23.798176
3441;"PR";"Pinhão";-51.653595;-25.694388
3443;"PR";"Piraquara";-49.062411;-25.442171
3442;"PR";"Piraí do Sul";-49.943312;-24.530637
3444;"PR";"Pitanga";-51.759645;-24.758773
3445;"PR";"Pitangueiras";-51.587277;-23.228134
3437;"PR";"Piên";-49.433565;-26.09647
3446;"PR";"Planaltina do Paraná";-52.916242;-23.010146
3447;"PR";"Planalto";-53.764234;-25.721135
3448;"PR";"Ponta Grossa";-50.166787;-25.091622
3449;"PR";"Pontal do Paraná";-48.511062;-25.673533
3450;"PR";"Porecatu";-51.37949;-22.753724
3451;"PR";"Porto Amazonas";-49.894591;-25.540002
3452;"PR";"Porto Barreiro";-52.406744;-25.547696
3453;"PR";"Porto Rico";-53.267731;-22.774742
3454;"PR";"Porto Vitória";-51.230976;-26.167404
3455;"PR";"Prado Ferreira";-51.442883;-23.035698
3456;"PR";"Pranchita";-53.741112;-26.021968
3457;"PR";"Presidente Castelo Branco";-52.153563;-23.278233
3458;"PR";"Primeiro de Maio";-51.029251;-22.851714
3459;"PR";"Prudentópolis";-50.975396;-25.211083
3435;"PR";"Pérola";-53.683353;-23.803898
3436;"PR";"Pérola d`Oeste";-53.744742;-25.820958
3460;"PR";"Quarto Centenário";-53.075884;-24.277499
3461;"PR";"Quatiguá";-49.91601;-23.567056
3462;"PR";"Quatro Barras";-49.076306;-25.367317
